tool_name,tool_version,output_name,output_extension,output_edam_format
rseqc_read_duplication,2.6.4,outputr,txt,format_2330
rseqc_read_GC,2.6.4,outputpdf,pdf,format_3508
rseqc_read_GC,2.6.4,outputxls,xls,format_3468
rseqc_read_GC,2.6.4,outputr,txt,format_2330
rseqc_insertion_profile,2.6.4,outputpdf,pdf,format_3508
rseqc_insertion_profile,2.6.4,outputxls,xls,format_3468
rseqc_insertion_profile,2.6.4,outputr,txt,format_2330
rseqc_bam2wig,2.6.4,output,wig,format_3005
rseqc_bam2wig,2.6.4,outputfwd,wig,format_3005
rseqc_bam2wig,2.6.4,outputrv,wig,format_3005
rseqc_clipping_profile,2.6.4,outputpdf,pdf,format_3508
rseqc_clipping_profile,2.6.4,outputxls,xls,format_3468
rseqc_clipping_profile,2.6.4,outputr,txt,format_2330
rseqc_read_quality,2.6.4,outputheatpdf,pdf,format_3508
rseqc_read_quality,2.6.4,outputboxpdf,pdf,format_3508
rseqc_read_quality,2.6.4,outputr,txt,format_2330
rseqc_read_hexamer,2.6.4,output,tabular,format_3475
rseqc_mismatch_profile,2.6.4,outputpdf,pdf,format_3508
rseqc_mismatch_profile,2.6.4,outputxls,xls,format_3468
rseqc_mismatch_profile,2.6.4,outputr,txt,format_2330
segemehl,0.2.0.3,segemehl_out,sam,format_2573
masigpro,1.49.3.1,data_out,txt,format_2330
masigpro,1.49.3.1,edesign_out,txt,format_2330
masigpro,1.49.3.1,pdf_out,pdf,format_3508
masigpro,1.49.3.1,masigpro_out,tabular,format_3475
cufflinks,2.2.1.2,genes_expression,tabular,format_3475
cufflinks,2.2.1.2,transcripts_expression,tabular,format_3475
cufflinks,2.2.1.2,assembled_isoforms,gtf,format_2306
cufflinks,2.2.1.2,total_map_mass,txt,format_2330
cufflinks,2.2.1.2,skipped,gtf,format_2306
cuffcompare,2.2.1.1,transcripts_accuracy,txt,format_2330
cuffcompare,2.2.1.1,input1_tmap,tabular,format_3475
cuffcompare,2.2.1.1,input1_refmap,tabular,format_3475
cuffcompare,2.2.1.1,input2_tmap,tabular,format_3475
cuffcompare,2.2.1.1,input2_refmap,tabular,format_3475
cuffcompare,2.2.1.1,transcripts_tracking,tabular,format_3475
cuffcompare,2.2.1.1,transcripts_combined,gtf,format_2306
cuffnorm,2.2.1.2,isoforms_read_group,tabular,format_3475
cuffnorm,2.2.1.2,genes_read_group,tabular,format_3475
cuffnorm,2.2.1.2,cds_read_group,tabular,format_3475
cuffnorm,2.2.1.2,tss_groups_read_group,tabular,format_3475
cuffnorm,2.2.1.2,read_groups_info,txt,format_2330
cuffnorm,2.2.1.2,isoforms_attr,tabular,format_3475
cuffnorm,2.2.1.2,cds_fpkm_tracking,tabular,format_3475
cuffnorm,2.2.1.2,cds_count_tracking,tabular,format_3475
cuffnorm,2.2.1.2,tss_groups_fpkm_tracking,tabular,format_3475
cuffnorm,2.2.1.2,tss_groups_count_tracking,tabular,format_3475
cuffnorm,2.2.1.2,genes_fpkm_tracking,tabular,format_3475
cuffnorm,2.2.1.2,genes_count_tracking,tabular,format_3475
cuffnorm,2.2.1.2,isoforms_fpkm_tracking,tabular,format_3475
cuffnorm,2.2.1.2,isoforms_count_tracking,tabular,format_3475
cuffnorm,2.2.1.2,cds_fpkm_table,tabular,format_3475
cuffnorm,2.2.1.2,cds_count_table,tabular,format_3475
cuffnorm,2.2.1.2,tss_groups_fpkm_table,tabular,format_3475
cuffnorm,2.2.1.2,tss_groups_count_table,tabular,format_3475
cuffnorm,2.2.1.2,genes_fpkm_table,tabular,format_3475
cuffnorm,2.2.1.2,genes_count_table,tabular,format_3475
cuffnorm,2.2.1.2,isoforms_fpkm_table,tabular,format_3475
cuffnorm,2.2.1.2,isoforms_count_table,tabular,format_3475
cuffquant,2.2.1.1,out_file,cxb,format_2333
cuffmerge,2.2.1.1,merged_transcripts,gtf,format_2306
cummeRbund,2.16.0,output,txt,format_2330
cuffdiff,2.2.1.5,isoforms_read_group,tabular,format_3475
cuffdiff,2.2.1.5,genes_read_group,tabular,format_3475
cuffdiff,2.2.1.5,cds_read_group,tabular,format_3475
cuffdiff,2.2.1.5,tss_groups_read_group,tabular,format_3475
cuffdiff,2.2.1.5,read_group_info,txt,format_2330
cuffdiff,2.2.1.5,run_info,txt,format_2330
cuffdiff,2.2.1.5,splicing_diff,tabular,format_3475
cuffdiff,2.2.1.5,promoters_diff,tabular,format_3475
cuffdiff,2.2.1.5,cds_diff,tabular,format_3475
cuffdiff,2.2.1.5,cds_exp_fpkm_tracking,tabular,format_3475
cuffdiff,2.2.1.5,cds_fpkm_tracking,tabular,format_3475
cuffdiff,2.2.1.5,cds_count_tracking,tabular,format_3475
cuffdiff,2.2.1.5,tss_groups_exp,tabular,format_3475
cuffdiff,2.2.1.5,tss_groups_fpkm_tracking,tabular,format_3475
cuffdiff,2.2.1.5,tss_groups_count_tracking,tabular,format_3475
cuffdiff,2.2.1.5,genes_exp,tabular,format_3475
cuffdiff,2.2.1.5,genes_fpkm_tracking,tabular,format_3475
cuffdiff,2.2.1.5,genes_count_tracking,tabular,format_3475
cuffdiff,2.2.1.5,isoforms_exp,tabular,format_3475
cuffdiff,2.2.1.5,isoforms_fpkm_tracking,tabular,format_3475
cuffdiff,2.2.1.5,isoforms_count_tracking,tabular,format_3475
cuffdiff,2.2.1.5,output_cummerbund,sqlite,format_3621
transdecoder,3.0.1,transdecoder_pep,fasta,format_1929
transdecoder,3.0.1,transdecoder_cds,fasta,format_1929
transdecoder,3.0.1,transdecoder_bed,bed,format_3003
transdecoder,3.0.1,transdecoder_gff3,gff3,format_1975
sailfish,0.10.1.1,output_quant,tabular,format_3475
sailfish,0.10.1.1,output_gene_quant,tabular,format_3475
viennarna_rnaeval,2.2.10.0,tabularFile,txt,format_2330
viennarna_rnaplex,2.2.10.0,output,txt,format_2330
viennarna_rna2dfold,2.2.10.0,out_file,dbn,format_1457
viennarna_rnapaln,2.2.10.0,output,txt,format_2330
viennarna_rnaplot,2.2.10.0,imagesFile,tar,format_2333
viennarna_rnasnoop,2.2.10.0,output,txt,format_2330
viennarna_rnasnoop,2.2.10.0,imagesFile,tar,format_2333
viennarna_kinfold,1.3.0.0,output,txt,format_2330
viennarna_kinfold,1.3.0.0,log,log,None
viennarna_rnaaliduplex,2.2.10.0,out_file,dbn,format_1457
viennarna_rnaduplex,2.2.10.0,tabularFile,txt,format_2330
viennarna_rnadistance,2.2.10.0,outfile,txt,format_2330
viennarna_rnadpdist,2.2.10.0,output,txt,format_2330
viennarna_rnadpdist,2.2.10.0,dotplot,txt,format_2330
viennarna_rnalfold,2.2.10.0,out_file,txt,format_2330
viennarna_rnapkplex,2.2.10.0,output,txt,format_2330
viennarna_rnaup,2.2.10.0,output,txt,format_2330
viennarna_rnaup,2.2.10.0,accesibilitiesFile,tar,format_2333
viennarna_rnalalifold,2.2.10.0,output,txt,format_2330
viennarna_rnainverse,2.2.10.0,outfile,txt,format_2330
viennarna_rnaheat,2.2.10.0,output,txt,format_2330
viennarna_rnasubopt,2.2.10.0,output,txt,format_2330
infernal_cmalign,1.1.2.0,outfile,text,None
infernal_cmsearch,1.1.2.0,outfile,tabular,format_3475
infernal_cmsearch,1.1.2.0,multiple_alignment_output,tabular,format_3475
infernal_cmscan,1.1.2.0,outfile,tabular,format_3475
infernal_cmpress,1.1.2.0,outfile,tar,format_2333
infernal_cmbuild,1.1.2.0,summary_outfile,text,None
infernal_cmbuild,1.1.2.0,cmfile_outfile,cm,format_2330
infernal_cmbuild,1.1.2.0,refined_multiple_alignment_output,stockholm,format_1961
infernal_cmbuild,1.1.2.0,hfile,txt,format_2330
infernal_cmbuild,1.1.2.0,sfile,txt,format_2330
infernal_cmbuild,1.1.2.0,qqfile,txt,format_2330
infernal_cmbuild,1.1.2.0,ffile,txt,format_2330
infernal_cmbuild,1.1.2.0,xfile,txt,format_2330
infernal_cmstat,1.1.2.0,outfile,tabular,format_3475
remurna,1.0.0,outfile,tabular,format_3475
rnasnp,1.2.0,outfile,tabular,format_3475
mlocarna,1.8.12.0,stdout,txt,format_2330
mlocarna,1.8.12.0,clustal,clustal,format_2330
mlocarna,1.8.12.0,stockholm,stockholm,format_1961
paralyzer,1.5,distribution,txt,format_2330
paralyzer,1.5,groups,txt,format_2330
paralyzer,1.5,clusters,txt,format_2330
circexplorer,1.1.9.0,output,txt,format_2330
rbc_rnacommender,0.1.1,outfile,tabular,format_3475
rseqc_RPKM_count,2.4,outputxls,xls,format_3468
tophat_fusion_post,0.1,results_txt,tabular,format_3475
tophat_fusion_post,0.1,results_html,html,format_2331
blockbuster,0.1.2,output,bed,format_3003
rbc_kinwalker,1.0,mfe_struct,fasta,format_1929
rbc_kinwalker,1.0,trajectory,tabular,format_3475
antarna,1.1,default,fasta,format_1929
rbc_rnabob,2.2.1.0,stdout,txt,format_2330
get_read_pipeline,1.0,output,txt,format_2330
predict_pipeline,1.0,output,html,format_2331
iterative_map_pipeline,1.0,output,bam,format_2572
react_cal_pipeline,1.0,output,txt,format_2330
cummerbund_to_cuffdiff,1.0.1,cds_count_output,tabular,format_3475
cummerbund_to_cuffdiff,1.0.1,cds_diff_output,tabular,format_3475
cummerbund_to_cuffdiff,1.0.1,cds_exp_diff_output,tabular,format_3475
cummerbund_to_cuffdiff,1.0.1,cds_fpkm_output,tabular,format_3475
cummerbund_to_cuffdiff,1.0.1,cds_rg_output,tabular,format_3475
cummerbund_to_cuffdiff,1.0.1,gene_exp_diff_output,tabular,format_3475
cummerbund_to_cuffdiff,1.0.1,genes_count_output,tabular,format_3475
cummerbund_to_cuffdiff,1.0.1,genes_fpkm_output,tabular,format_3475
cummerbund_to_cuffdiff,1.0.1,gene_rg_output,tabular,format_3475
cummerbund_to_cuffdiff,1.0.1,isoform_exp_diff_output,tabular,format_3475
cummerbund_to_cuffdiff,1.0.1,isoform_count_output,tabular,format_3475
cummerbund_to_cuffdiff,1.0.1,isoform_fpkm_output,tabular,format_3475
cummerbund_to_cuffdiff,1.0.1,isoform_rg_output,tabular,format_3475
cummerbund_to_cuffdiff,1.0.1,promoters_diff_output,tabular,format_3475
cummerbund_to_cuffdiff,1.0.1,read_groups_output,tabular,format_3475
cummerbund_to_cuffdiff,1.0.1,run_info_output,tabular,format_3475
cummerbund_to_cuffdiff,1.0.1,splicing_diff_output,tabular,format_3475
cummerbund_to_cuffdiff,1.0.1,tss_group_exp_output,tabular,format_3475
cummerbund_to_cuffdiff,1.0.1,tss_count_tracking_output,tabular,format_3475
cummerbund_to_cuffdiff,1.0.1,tss_fpkm_output,tabular,format_3475
cummerbund_to_cuffdiff,1.0.1,tss_rg_output,tabular,format_3475
cummerbund_to_cuffdiff,1.0.1,var_model_output,tabular,format_3475
rbc_mirdeep2_mapper,2.0.0,output_reads_collapsed,fasta,format_1929
rbc_mirdeep2_mapper,2.0.0,output_mapping,tabular,format_3475
rbc_mirdeep2_quantifier,2.0.0,miRNAsExpressed,tabular,format_3475
rbc_mirdeep2_quantifier,2.0.0,html,html,format_2331
rbc_mirdeep2,2.0.0,tab_results,tabular,format_3475
rbc_mirdeep2,2.0.0,html,html,format_2331
rbc_mirdeep2,2.0.0,pred_acc,tabular,format_3475
rbc_mirdeep2,2.0.0,bed_out,bed,format_3003
rbc_mirdeep2,2.0.0,mrd_out,txt,format_2330
rsem_prepare_reference,1.1.17,reference_file,rsem_ref,None
rsem_calculate_expression,1.1.17,gene_abundances,tabular,format_3475
rsem_calculate_expression,1.1.17,isoform_abundances,tabular,format_3475
rsem_calculate_expression,1.1.17,transcript_bam,bam,format_2572
rsem_calculate_expression,1.1.17,transcript_sorted_bam,bam,format_2572
rsem_calculate_expression,1.1.17,genome_bam,bam,format_2572
rsem_calculate_expression,1.1.17,genome_sorted_bam,bam,format_2572
rsem_calculate_expression,1.1.17,log,txt,format_2330
extract_transcript_to_gene_map_from_trinity,1.1.17,map_file,tabular,format_3475
blockbuster,0.1.1.2,output,bed,format_3003
filter_combined_via_tracking,0.1,filtered_transcripts,gtf,format_2306
express,1.1.1,params,txt,format_2330
express,1.1.1,results,txt,format_2330
express,1.1.1,varcov,txt,format_2330
cuffmerge,0.0.5,merged_transcripts,gtf,format_2306
cufflinks,0.0.6,genes_expression,tabular,format_3475
cufflinks,0.0.6,transcripts_expression,tabular,format_3475
cufflinks,0.0.6,assembled_isoforms,gtf,format_2306
cufflinks,0.0.6,total_map_mass,txt,format_2330
cuffdiff,0.0.6,isoforms_read_group,tabular,format_3475
cuffdiff,0.0.6,genes_read_group,tabular,format_3475
cuffdiff,0.0.6,cds_read_group,tabular,format_3475
cuffdiff,0.0.6,tss_groups_read_group,tabular,format_3475
cuffdiff,0.0.6,splicing_diff,tabular,format_3475
cuffdiff,0.0.6,promoters_diff,tabular,format_3475
cuffdiff,0.0.6,cds_diff,tabular,format_3475
cuffdiff,0.0.6,cds_exp_fpkm_tracking,tabular,format_3475
cuffdiff,0.0.6,cds_fpkm_tracking,tabular,format_3475
cuffdiff,0.0.6,tss_groups_exp,tabular,format_3475
cuffdiff,0.0.6,tss_groups_fpkm_tracking,tabular,format_3475
cuffdiff,0.0.6,genes_exp,tabular,format_3475
cuffdiff,0.0.6,genes_fpkm_tracking,tabular,format_3475
cuffdiff,0.0.6,isoforms_exp,tabular,format_3475
cuffdiff,0.0.6,isoforms_fpkm_tracking,tabular,format_3475
cuffcompare,0.0.5,transcripts_accuracy,txt,format_2330
cuffcompare,0.0.5,input1_tmap,tabular,format_3475
cuffcompare,0.0.5,input1_refmap,tabular,format_3475
cuffcompare,0.0.5,input2_tmap,tabular,format_3475
cuffcompare,0.0.5,input2_refmap,tabular,format_3475
cuffcompare,0.0.5,transcripts_tracking,tabular,format_3475
cuffcompare,0.0.5,transcripts_combined,gtf,format_2306
trinity_filter_low_expr_transcripts,2.8.5,filtered,fasta,format_1929
trinity_contig_exn50_statistic,2.8.5,output,tabular,format_3475
trinity_abundance_estimates_to_matrix,2.8.5,trans_counts,tabular,format_3475
trinity_abundance_estimates_to_matrix,2.8.5,TPM_no_norm,tabular,format_3475
trinity_abundance_estimates_to_matrix,2.8.5,trans_counts_gene,tabular,format_3475
trinity_abundance_estimates_to_matrix,2.8.5,TPM_no_norm_gene,tabular,format_3475
trinity_abundance_estimates_to_matrix,2.8.5,norm_TMM,tabular,format_3475
trinity_abundance_estimates_to_matrix,2.8.5,norm_UQ,tabular,format_3475
trinity_abundance_estimates_to_matrix,2.8.5,norm_TMM_gene,tabular,format_3475
trinity_abundance_estimates_to_matrix,2.8.5,norm_UQ_gene,tabular,format_3475
deseq2,2.11.40.6,deseq_out,tabular,format_3475
deseq2,2.11.40.6,plots,pdf,format_3508
deseq2,2.11.40.6,counts_out,tabular,format_3475
deseq2,2.11.40.6,rlog_out,tabular,format_3475
deseq2,2.11.40.6,vst_out,tabular,format_3475
trinity_align_and_estimate_abundance,2.8.5,isoforms_counts_rsem,tabular,format_3475
trinity_align_and_estimate_abundance,2.8.5,genes_counts_rsem,tabular,format_3475
trinity_align_and_estimate_abundance,2.8.5,isoforms_counts_salmon,tabular,format_3475
trinity_align_and_estimate_abundance,2.8.5,genes_counts_salmon,tabular,format_3475
trinity_align_and_estimate_abundance,2.8.5,isoforms_counts_kallisto,tabular,format_3475
trinity_align_and_estimate_abundance,2.8.5,genes_counts_kallisto,tabular,format_3475
trinity_super_transcripts,2.8.5,seqs,fasta,format_1929
trinity_super_transcripts,2.8.5,annotation,gtf,format_2306
trinity_super_transcripts,2.8.5,malign,clustal,format_2330
alevin,0.14.1.2+galaxy1,quants_mat.tsv,txt,format_2330
alevin,0.14.1.2+galaxy1,quants_mat.mtx.gz,mtx,format_3475
alevin,0.14.1.2+galaxy1,raw_cb_frequency.txt,txt,format_2330
alevin,0.14.1.2+galaxy1,quants_mat_cols.txt,txt,format_2330
alevin,0.14.1.2+galaxy1,quants_mat_rows.txt,txt,format_2330
alevin,0.14.1.2+galaxy1,quants_tier_mat.gz,mtx,format_3475
alevin,0.14.1.2+galaxy1,alevin.log,txt,format_2330
alevin,0.14.1.2+galaxy1,featureDump.txt,txt,format_2330
alevin,0.14.1.2+galaxy1,whitelist.txt,txt,format_2330
alevin,0.14.1.2+galaxy1,bfh.txt,txt,format_2330
alevin,0.14.1.2+galaxy1,quants_mean_mat.gz,mtx,format_3475
alevin,0.14.1.2+galaxy1,quants_var_mat.gz,mtx,format_3475
alevin,0.14.1.2+galaxy1,quants_boot_rows.txt,txt,format_2330
alevin,0.14.1.2+galaxy1,alevinmeta_info.json,json,format_3464
alevin,0.14.1.2+galaxy1,ambig_info.tsv,tsv,format_3475
alevin,0.14.1.2+galaxy1,meta_info.json,json,format_3464
alevin,0.14.1.2+galaxy1,expected_bias.gz,txt,format_2330
alevin,0.14.1.2+galaxy1,observed_bias.gz,txt,format_2330
alevin,0.14.1.2+galaxy1,observed_bias_3p.gz,txt,format_2330
alevin,0.14.1.2+galaxy1,flenDist.txt,txt,format_2330
alevin,0.14.1.2+galaxy1,salmon_quant.log,txt,format_2330
trinity,2.8.5,assembled_transcripts,fasta,format_1929
trinity,2.8.5,gene_to_trans,tabular,format_3475
salmon,0.14.1.2,output_quant,tabular,format_3475
salmon,0.14.1.2,output_gene_quant,tabular,format_3475
salmon,0.14.1.2,output_bam,bam,format_2572
salmon,0.14.1.2,postSample,bam,format_2572
paralyzer,1.5,distribution,txt,format_2330
paralyzer,1.5,groups,txt,format_2330
paralyzer,1.5,clusters,txt,format_2330
salmonquantmerge,0.14.1.2,mergedfile,tabular,format_3475
qualimap_counts,2.2.2c,output_html,html,format_2331
peakcalling_macs,1.0.1,output_bed_file,bed,format_3003
peakcalling_macs,1.0.1,output_xls_to_interval_peaks_file,interval,format_3475
peakcalling_macs,1.0.1,output_xls_to_interval_negative_peaks_file,interval,format_3475
peakcalling_macs,1.0.1,output_treatment_wig_file,wig,format_3005
peakcalling_macs,1.0.1,output_control_wig_file,wig,format_3005
peakcalling_macs,1.0.1,output_extra_files,html,format_2331
peakcalling_sicer,0.0.2,redundancy_removed_test_bed_output_file,bed,format_3003
peakcalling_sicer,0.0.2,redundancy_removed_control_bed_output_file,bed,format_3003
peakcalling_sicer,0.0.2,summary_graph_output_file,bedgraph,format_3583
peakcalling_sicer,0.0.2,test_normalized_wig_output_file,wig,format_3005
peakcalling_sicer,0.0.2,significant_islands_output_file,interval,format_3475
peakcalling_sicer,0.0.2,island_filtered_output_file,bed,format_3003
peakcalling_sicer,0.0.2,island_filtered_normalized_wig_output_file,wig,format_3005
peakcalling_sicer,0.0.2,score_island_output_file,interval,format_3475
peakcalling_sicer,0.0.2,islands_summary_output_file,interval,format_3475
peakcalling_sicer,0.0.2,significant_islands_summary_output_file,interval,format_3475
peakcalling_sicer,0.0.2,output_log_file,txt,format_2330
peakcalling_ccat,0.0.1,output_peak_file,interval,format_3475
peakcalling_ccat,0.0.1,output_region_file,interval,format_3475
peakcalling_ccat,0.0.1,output_top_file,interval,format_3475
peakcalling_ccat,0.0.1,output_log_file,txt,format_2330
genrich,0.5+galaxy2,outfile,encodepeak,format_3612
genrich,0.5+galaxy2,out_bedgraph1,bedgraph,format_3583
genrich,0.5+galaxy2,out_bedgraph2,bedgraph,format_3583
genrich,0.5+galaxy2,out_bed,bed,format_3003
genrich,0.5+galaxy2,out_dups,txt,format_2330
diffbind,2.10.0,outfile,interval,format_3475
diffbind,2.10.0,plots,pdf,format_3508
diffbind,2.10.0,binding_matrix,tabular,format_3475
diffbind,2.10.0,rdata,rdata,format_2333
diffbind,2.10.0,rscript,txt,format_2330
diffbind,2.10.0,analysis_info,txt,format_2330
macs2_bdgcmp,2.1.1.20160309.0,outfile,bedgraph,format_3583
macs2_bdgbroadcall,2.1.1.20160309.0,outfile,interval,format_3475
macs2_refinepeak,2.1.1.20160309.1,outfile,bed,format_3003
macs2_bdgdiff,2.1.1.20160309.1,output_cond1,bed,format_3003
macs2_bdgdiff,2.1.1.20160309.1,output_cond2,bed,format_3003
macs2_bdgdiff,2.1.1.20160309.1,output_both,bed,format_3003
macs2_bdgpeakcall,2.1.1.20160309.0,outfile,bedgraph,format_3583
macs2_predictd,2.1.1.20160309.1,outfile,txt,format_2330
macs2_predictd,2.1.1.20160309.1,outfile_image,pdf,format_3508
macs2_randsample,2.1.1.20160309.1,outfile,bed,format_3003
macs2_filterdup,2.1.1.20160309.1,outfile,bed,format_3003
macs2_callpeak,2.1.1.20160309.6,output_tabular,tabular,format_3475
macs2_callpeak,2.1.1.20160309.6,output_broadpeaks,bed,format_3003
macs2_callpeak,2.1.1.20160309.6,output_gappedpeaks,bed,format_3003
macs2_callpeak,2.1.1.20160309.6,output_narrowpeaks,bed,format_3003
macs2_callpeak,2.1.1.20160309.6,output_summits,bed,format_3003
macs2_callpeak,2.1.1.20160309.6,output_plot,pdf,format_3508
macs2_callpeak,2.1.1.20160309.6,output_treat_pileup,bedgraph,format_3583
macs2_callpeak,2.1.1.20160309.6,output_control_lambda,bedgraph,format_3583
macs2_callpeak,2.1.1.20160309.6,output_extra_files,html,format_2331
peakachu,0.1.0.2,peak_tables,tabular,format_3475
peakachu,0.1.0.2,peak_annotations,gff,format_2305
peakachu,0.1.0.2,MA_plot,png,format_3603
zerone,1.0,output,interval,format_3475
pureclip,1.0.4,crosslink_bed_outfile,bed,format_3003
pureclip,1.0.4,binding_region_bed_outfile,bed,format_3003
pureclip,1.0.4,crosslink_bed_stats,txt,format_2330
jamm,1.0.7,output,tabular,format_3475
jamm,1.0.7,outputfiltered,tabular,format_3475
piranha,0.1.0,output_bed,tabular,format_3475
piranha,0.1.0,output_xml,xml,format_2332
p_clip_peaks,1.0.0,gff_output,gff,format_2305
vcf_filter,1.0.0,output1,vcf,format_3016
bwameth,0.2.2,output,bam,format_2572
moabs,1.3.4.6,output1,interval,format_3475
moabs,1.3.4.6,output2,interval,format_3475
minfi_ppquantile,1.28.0,grset,rdata,format_2333
minfi_rset,1.28.0,rset,rdata,format_2333
minfi_dropsnp,1.28.0,grsetwithoutsnp,rdata,format_2333
minfi_mset,1.28.0,MethylSet,rdata,format_2333
minfi_read450k,2.1.0,RGChannelSet,rdata,format_2333
minfi_ppfun,1.28.0,grset,rdata,format_2333
minfi_dmp,1.28.0,dmp,interval,format_3475
minfi_dmr,1.28.0,dmr,interval,format_3475
minfi_getcn,1.28.0,matrix,txt,format_2330
minfi_getbeta,1.28.0,matrix,bedgraph,format_3583
minfi_getsnp,1.28.0,table,txt,format_2330
minfi_maptogenome,1.28.0,grset,rdata,format_2333
minfi_getM,1.28.0,matrix,txt,format_2330
minfi_qc,1.28.0,qctab,txt,format_2330
minfi_qc,1.28.0,qcpng,png,format_3603
pileometh,0.3.0.1,outFileExtractCpG,bedgraph,format_3583
pileometh,0.3.0.1,outFileExtractCpGLogit,bedgraph,format_3583
pileometh,0.3.0.1,outFileExtractCpGMethylKit,text,None
pileometh,0.3.0.1,outFileExtractCpGCounts,bedgraph,format_3583
pileometh,0.3.0.1,outFileExtractCpGFraction,bedgraph,format_3583
pileometh,0.3.0.1,outFileExtractCHG,bedgraph,format_3583
pileometh,0.3.0.1,outFileExtractCHGLogit,bedgraph,format_3583
pileometh,0.3.0.1,outFileExtractCHGMethylKit,text,None
pileometh,0.3.0.1,outFileExtractCHGCounts,bedgraph,format_3583
pileometh,0.3.0.1,outFileExtractCHGFraction,bedgraph,format_3583
pileometh,0.3.0.1,outFileExtractCHH,bedgraph,format_3583
pileometh,0.3.0.1,outFileExtractCHHLogit,bedgraph,format_3583
